ApparentPower,ReactivePower,HarmonicDistortionPower,TotalPowerFactor,CoefficientReal3H,CoefficientReal5H,CoefficientReal7H,CoefficientReal9H,CoefficientReal70Hz,PhaseShift
2246.30008147457,0,0.003180482787894,0.999998584123816,0.052403339126828,0.045917228280644,0.011813340203646,0.001086253650186,0.022223814763899,0
2244.81385851861,0,0.003293460638438,0.999998532858025,0.054125396207633,0.065023923111255,0.018411946914228,0.00014931565093,0.021580001774079,0
2240.66294402455,0,0.003114673312821,0.999998609932243,0.055200126512805,0.071347282164878,0.020443230490678,0.000440444084932,0.021932642146305,0
2232.50398978012,0,0.002708910927636,0.999998786604217,0.054358682248789,0.072191806086829,0.021427186594777,0.001697226834308,0.018464105841985,0
2230.87788083242,0,0.002864427516308,0.999998716008823,0.047011750004007,0.006543433591486,0.001644768748724,0.001716364100245,0.019027432955719,0
2230.01321688536,0,0.002848309807827,0.999998722738598,0.052550451856316,0.047716183387671,0.012050504146372,0.002315307206408,0.017560784161153,0
2228.0797389668,0,0.002723124828574,0.999998777815362,0.048496832901049,0.024991065710028,0.009414889869575,0.000387787948286,0.018316206054565,0
2226.24179171298,0,0.002805960747148,0.999998739597488,0.046096750908755,0.004411661945493,0.001237891845886,0.001989571459833,0.015873085654798,0
2226.72459705338,0,0.002819616434497,0.999998733738138,0.048994104510212,0.027303503013161,0.009399806336119,0.000205552426906,0.016975013040969,0
2226.73680026326,0,0.002797209166657,0.999998743807905,0.046028929491773,0.000427280733959,0.000766155033858,0.002557780710564,0.016755189397641,0
2226.47230130966,0,0.002892425075822,0.999998700893304,0.052254290907268,0.039784966549979,0.012357243208119,0.001144646059003,0.018214258313543,0
2227.06534057182,0,0.002793985509258,0.999998745440711,0.049950162321859,0.018525396920807,0.006113208490845,0.000296334639619,0.018624172200626,0
2227.91726183536,0,0.002789607278248,0.999998747885603,0.04657470772087,0.008324137884132,0.001567153138026,0.000260330839565,0.01976900326349,0
2227.03649174512,0,0.002799695031264,0.999998742860729,0.054925940373501,0.068374496492964,0.023866878897932,0.002551313429,0.020808522592525,0
2226.76153621686,0,0.00265207731317,0.999998808998058,0.04861140364175,0.023175018957716,0.007980560668705,0.000202976143669,0.022567346223147,0
2227.92905207126,0,0.002532813908421,0.999998863153247,0.051501866795357,0.045174363409985,0.014333698852237,0.001772580279504,0.02315747765637,0
2226.96062914617,0,0.002584985386565,0.999998839231663,0.054567924033725,0.069906869556123,0.02253839649162,0.002597928080943,0.023175463480888,0
2226.63146942088,0,0.00253409303404,0.999998861916276,0.051905044784513,0.036892981563689,0.012187222380828,0.000992760412575,0.022915917106026,0
2225.81626370214,0,0.002694064027957,0.999998789628743,0.054454781604004,0.058788047125835,0.02020945524882,0.003154412571528,0.022519916546786,0
2225.43434272393,0,0.002655231928138,0.999998806870247,0.050434797041835,0.021656152054416,0.007198151651468,0.000763277488348,0.022830104782387,0
2224.6233543206,0,0.002588309488294,0.999998836517884,0.0539421226385,0.047375366801602,0.014881110234774,0.001914908583544,0.022682389979478,0
2223.8920333235,0,0.002440509807924,0.999998902595193,0.056184794445294,0.073263222155881,0.023475547526941,0.003191348387074,0.023540632383131,0
2222.34639541142,0,0.002523492225897,0.999998864491948,0.053473877399154,0.049369742007278,0.015506912317145,0.001759466132684,0.023420770434309,0
2222.02525478709,0,0.00238966445504,0.999998924555673,0.055944019151789,0.080215227633908,0.023222229647213,0.00266736971818,0.024522863310783,0
2219.96555742801,0,0.002578944940449,0.999998838295066,0.054971768539343,0.05804923840027,0.015237269410832,0.002952234301565,0.022712828331087,0
2219.16095803624,0,0.00268122924314,0.999998791782438,0.057039718692794,0.076236566201336,0.020026948768291,0.002982208797465,0.021873433814048,0
2219.70691024259,0,0.00257187226788,0.99999884134601,0.05839402715666,0.088936527907758,0.025656100348854,0.002613818182216,0.020502893371363,0
2222.0756184377,0,0.002522225300633,0.999998864923732,0.055736051210189,0.06007602797496,0.017313220525758,0.002627203180914,0.021758959302095,0
2221.2672072717,0,0.002500957933297,0.99999887408506,0.057077640739134,0.083217681357102,0.024592550443677,0.003802742566472,0.02350704096489,0
2219.96509871226,0,0.002561966124316,0.999998845943062,0.055528430331609,0.053907093544692,0.015211182611225,0.001973169430342,0.023057806417962,0
2219.17836506482,0,0.002564436829101,0.999998844420588,0.058714568110698,0.083695660607578,0.025191488980501,0.002706665844177,0.023504006347732,0
2217.17065485977,0,0.002597173042818,0.999998828609319,0.056722390045133,0.065293676610273,0.018268734109447,0.002261474832433,0.024444908732451,0
2215.57631233593,0,0.00262611977484,0.999998814701276,0.05339872051276,0.038435024286404,0.009648737613555,0.000902563176752,0.022943544862344,0
2214.56411297018,0,0.002725177395506,0.999998769429442,0.055396350232153,0.058898949228321,0.015984399360994,0.00235865905051,0.021373690848928,0
2213.42888935415,0,0.002569255474431,0.999998839241917,0.049624970280314,0.015652336240498,0.000128923637453,0.000604556906207,0.020786364656835,0
2212.39416803194,0,0.002601198249296,0.999998824260936,0.050900309677925,0.024950949541314,0.001514062320575,0.001434057441163,0.02227899194916,0
2212.11694436105,0,0.002698982503673,0.999998779909665,0.050727255894247,0.028383727621902,0.003354288111147,0.000799310010397,0.019355950559508,0
2210.30181274615,0,0.002690521387342,0.999998782735746,0.051650517523242,0.0272627844196,0.001200719244433,0.000230915519087,0.019137982374227,0
2210.61034044423,0,0.002610037370244,0.999998819313688,0.051154950187794,0.025198319646848,2.41986424497134E-06,0.000546609472372,0.020220306862074,0
2208.80392429906,0,0.00259112032437,0.999998826912477,0.056893509338475,0.078776866320286,0.020491266586487,0.00296016113269,0.019988080512932,0
2207.9032054612,0,0.002598648224951,0.999998823024389,0.051503265867974,0.025585855339656,0.001393465033969,0.000271435222413,0.019957440837401,0
2207.59438760661,0,0.002557664606677,0.999998841424575,0.050803635183695,0.031038191550922,0.004669380703627,0.000119373749574,0.021569244955761,0
2210.5282351445,0,0.002642964406311,0.999998804374283,0.053232635500621,0.043894452387883,0.011367990071785,0.000465063397238,0.020800032844851,0
2215.38762768389,0,0.002601705518082,0.999998825620634,0.055343303790989,0.061267439335496,0.017364825304857,0.002025820022859,0.023592599933992,0
2215.0288690442,0,0.002495185739956,0.999998873519991,0.05417761357095,0.037523065578517,0.008769152577023,0.000527571752726,0.024268244012668,0
2219.42500034779,0,0.00269949310678,0.999998783697081,0.062225099457909,0.075447735767643,0.021063902873417,0.002999300207251,0.021574848483726,0
2241.62742191513,0,0.003710832576857,0.999998344581022,0.084018968587763,0.064746113981203,0.019064906695599,0.000138763229589,0.026208510641026,0
2239.87638567157,0,0.003611389539141,0.999998387683552,0.082553014939867,0.055828239127991,0.01353935862033,0.001497881669328,0.025107881312074,0
2247.03233842822,0,0.003234829904309,0.999998560399043,0.050315000225886,0.024322588599442,0.004467561714955,0.002003103262552,0.022005959963842,0
2246.30008147457,0,0.003180482787894,0.999998584123816,0.052403339126828,0.045917228280644,0.011813340203646,0.001086253650186,0.022223814763899,0
2244.81385851861,0,0.003293460638438,0.999998532858025,0.054125396207633,0.065023923111255,0.018411946914228,0.00014931565093,0.021580001774079,0
2240.66294402455,0,0.003114673312821,0.999998609932243,0.055200126512805,0.071347282164878,0.020443230490678,0.000440444084932,0.021932642146305,0
2232.50398978012,0,0.002708910927636,0.999998786604217,0.054358682248789,0.072191806086829,0.021427186594777,0.001697226834308,0.018464105841985,0
2230.87788083242,0,0.002864427516308,0.999998716008823,0.047011750004007,0.006543433591486,0.001644768748724,0.001716364100245,0.019027432955719,0
2230.01321688536,0,0.002848309807827,0.999998722738598,0.052550451856316,0.047716183387671,0.012050504146372,0.002315307206408,0.017560784161153,0
2228.0797389668,0,0.002723124828574,0.999998777815362,0.048496832901049,0.024991065710028,0.009414889869575,0.000387787948286,0.018316206054565,0
2226.24179171298,0,0.002805960747148,0.999998739597488,0.046096750908755,0.004411661945493,0.001237891845886,0.001989571459833,0.015873085654798,0
2226.72459705338,0,0.002819616434497,0.999998733738138,0.048994104510212,0.027303503013161,0.009399806336119,0.000205552426906,0.016975013040969,0
2226.73680026326,0,0.002797209166657,0.999998743807905,0.046028929491773,0.000427280733959,0.000766155033858,0.002557780710564,0.016755189397641,0
2226.47230130966,0,0.002892425075822,0.999998700893304,0.052254290907268,0.039784966549979,0.012357243208119,0.001144646059003,0.018214258313543,0
2227.06534057182,0,0.002793985509258,0.999998745440711,0.049950162321859,0.018525396920807,0.006113208490845,0.000296334639619,0.018624172200626,0
2227.91726183536,0,0.002789607278248,0.999998747885603,0.04657470772087,0.008324137884132,0.001567153138026,0.000260330839565,0.01976900326349,0
2227.03649174512,0,0.002799695031264,0.999998742860729,0.054925940373501,0.068374496492964,0.023866878897932,0.002551313429,0.020808522592525,0
2226.76153621686,0,0.00265207731317,0.999998808998058,0.04861140364175,0.023175018957716,0.007980560668705,0.000202976143669,0.022567346223147,0
2227.92905207126,0,0.002532813908421,0.999998863153247,0.051501866795357,0.045174363409985,0.014333698852237,0.001772580279504,0.02315747765637,0
2226.96062914617,0,0.002584985386565,0.999998839231663,0.054567924033725,0.069906869556123,0.02253839649162,0.002597928080943,0.023175463480888,0
2226.63146942088,0,0.00253409303404,0.999998861916276,0.051905044784513,0.036892981563689,0.012187222380828,0.000992760412575,0.022915917106026,0
2225.81626370214,0,0.002694064027957,0.999998789628743,0.054454781604004,0.058788047125835,0.02020945524882,0.003154412571528,0.022519916546786,0
2225.43434272393,0,0.002655231928138,0.999998806870247,0.050434797041835,0.021656152054416,0.007198151651468,0.000763277488348,0.022830104782387,0
2224.6233543206,0,0.002588309488294,0.999998836517884,0.0539421226385,0.047375366801602,0.014881110234774,0.001914908583544,0.022682389979478,0
2223.8920333235,0,0.002440509807924,0.999998902595193,0.056184794445294,0.073263222155881,0.023475547526941,0.003191348387074,0.023540632383131,0
2222.34639541142,0,0.002523492225897,0.999998864491948,0.053473877399154,0.049369742007278,0.015506912317145,0.001759466132684,0.023420770434309,0
2222.02525478709,0,0.00238966445504,0.999998924555673,0.055944019151789,0.080215227633908,0.023222229647213,0.00266736971818,0.024522863310783,0
2219.96555742801,0,0.002578944940449,0.999998838295066,0.054971768539343,0.05804923840027,0.015237269410832,0.002952234301565,0.022712828331087,0
2219.16095803624,0,0.00268122924314,0.999998791782438,0.057039718692794,0.076236566201336,0.020026948768291,0.002982208797465,0.021873433814048,0
2219.70691024259,0,0.00257187226788,0.99999884134601,0.05839402715666,0.088936527907758,0.025656100348854,0.002613818182216,0.020502893371363,0
2222.0756184377,0,0.002522225300633,0.999998864923732,0.055736051210189,0.06007602797496,0.017313220525758,0.002627203180914,0.021758959302095,0
2221.2672072717,0,0.002500957933297,0.99999887408506,0.057077640739134,0.083217681357102,0.024592550443677,0.003802742566472,0.02350704096489,0
2219.96509871226,0,0.002561966124316,0.999998845943062,0.055528430331609,0.053907093544692,0.015211182611225,0.001973169430342,0.023057806417962,0
2219.17836506482,0,0.002564436829101,0.999998844420588,0.058714568110698,0.083695660607578,0.025191488980501,0.002706665844177,0.023504006347732,0
2217.17065485977,0,0.002597173042818,0.999998828609319,0.056722390045133,0.065293676610273,0.018268734109447,0.002261474832433,0.024444908732451,0
2215.57631233593,0,0.00262611977484,0.999998814701276,0.05339872051276,0.038435024286404,0.009648737613555,0.000902563176752,0.022943544862344,0
2214.56411297018,0,0.002725177395506,0.999998769429442,0.055396350232153,0.058898949228321,0.015984399360994,0.00235865905051,0.021373690848928,0
2213.42888935415,0,0.002569255474431,0.999998839241917,0.049624970280314,0.015652336240498,0.000128923637453,0.000604556906207,0.020786364656835,0
2212.39416803194,0,0.002601198249296,0.999998824260936,0.050900309677925,0.024950949541314,0.001514062320575,0.001434057441163,0.02227899194916,0
2212.11694436105,0,0.002698982503673,0.999998779909665,0.050727255894247,0.028383727621902,0.003354288111147,0.000799310010397,0.019355950559508,0
2210.30181274615,0,0.002690521387342,0.999998782735746,0.051650517523242,0.0272627844196,0.001200719244433,0.000230915519087,0.019137982374227,0
2210.61034044423,0,0.002610037370244,0.999998819313688,0.051154950187794,0.025198319646848,2.41986424497134E-06,0.000546609472372,0.020220306862074,0
2208.80392429906,0,0.00259112032437,0.999998826912477,0.056893509338475,0.078776866320286,0.020491266586487,0.00296016113269,0.019988080512932,0
2207.9032054612,0,0.002598648224951,0.999998823024389,0.051503265867974,0.025585855339656,0.001393465033969,0.000271435222413,0.019957440837401,0
2207.59438760661,0,0.002557664606677,0.999998841424575,0.050803635183695,0.031038191550922,0.004669380703627,0.000119373749574,0.021569244955761,0
2210.5282351445,0,0.002642964406311,0.999998804374283,0.053232635500621,0.043894452387883,0.011367990071785,0.000465063397238,0.020800032844851,0
2215.38762768389,0,0.002601705518082,0.999998825620634,0.055343303790989,0.061267439335496,0.017364825304857,0.002025820022859,0.023592599933992,0
2215.0288690442,0,0.002495185739956,0.999998873519991,0.05417761357095,0.037523065578517,0.008769152577023,0.000527571752726,0.024268244012668,0
2219.42500034779,0,0.00269949310678,0.999998783697081,0.062225099457909,0.075447735767643,0.021063902873417,0.002999300207251,0.021574848483726,0
2241.62742191513,0,0.003710832576857,0.999998344581022,0.084018968587763,0.064746113981203,0.019064906695599,0.000138763229589,0.026208510641026,0
2239.87638567157,0,0.003611389539141,0.999998387683552,0.082553014939867,0.055828239127991,0.01353935862033,0.001497881669328,0.025107881312074,0
2247.03233842822,0,0.003234829904309,0.999998560399043,0.050315000225886,0.024322588599442,0.004467561714955,0.002003103262552,0.022005959963842,0
2246.30008147457,0,0.003180482787894,0.999998584123816,0.052403339126828,0.045917228280644,0.011813340203646,0.001086253650186,0.022223814763899,0
2244.81385851861,0,0.003293460638438,0.999998532858025,0.054125396207633,0.065023923111255,0.018411946914228,0.00014931565093,0.021580001774079,0
2240.66294402455,0,0.003114673312821,0.999998609932243,0.055200126512805,0.071347282164878,0.020443230490678,0.000440444084932,0.021932642146305,0
2232.50398978012,0,0.002708910927636,0.999998786604217,0.054358682248789,0.072191806086829,0.021427186594777,0.001697226834308,0.018464105841985,0
2230.87788083242,0,0.002864427516308,0.999998716008823,0.047011750004007,0.006543433591486,0.001644768748724,0.001716364100245,0.019027432955719,0
